"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.created_time","Input.id","Input.tweet_text","Answer.lgbtq1.supports-lgbtq-movements","Answer.lgbtq2.opposes-some-lgbtq-movements","Answer.lgbtq3.neutral/unclear","Answer.targeted1.yes","Answer.targeted2.no","Answer.targeted3.n/a","Approve","Reject"
"3DIIW4IV92ICO8APPZCKT2KYHUKI44","30AWZEBKTGEK3MDP0IW6FH1UGWKACF","what is the tweet post's opinion about LGBTQ movements","Based on the following social media post, answer whether the author supports LGBTQ movements","tweets, classification, lgbtq, social media","$0.15","Tue Sep 27 22:33:55 PDT 2022","3","BatchId:4875763;OriginalHitTemplateId:928390828;","3600","259200","Tue Oct 04 22:33:55 PDT 2022","","","308XBLVESWRCPQWBK3LI3SNKOD8RBW","A7VQQEIBSM9IU","Submitted","Tue Sep 27 22:35:44 PDT 2022","Tue Sep 27 22:39:44 PDT 2022","Fri Sep 30 22:39:44 PDT 2022","","","","240","0% (0/0)","0% (0/0)","0% (0/0)","2019-04-05 13:01:06+00:00","1114150973243523073","Our LGBTQ Youth Leader, Beth was on @blabers on @BBCNorthampton Monday talking about being non-binary. Have a listen between 11mins and 28mins  #TDoV #transdayofvisibility #LGBTQ  https://t.co/oSw8XFr3FQ","true","false","false","true","false","false"
"3DIIW4IV92ICO8APPZCKT2KYHUKI44","30AWZEBKTGEK3MDP0IW6FH1UGWKACF","what is the tweet post's opinion about LGBTQ movements","Based on the following social media post, answer whether the author supports LGBTQ movements","tweets, classification, lgbtq, social media","$0.15","Tue Sep 27 22:33:55 PDT 2022","3","BatchId:4875763;OriginalHitTemplateId:928390828;","3600","259200","Tue Oct 04 22:33:55 PDT 2022","","","3IKZ72A5BI3HN9GZWYQXDY9V2EBFNE","AHXHM1PQTRWIQ","Submitted","Tue Sep 27 22:34:38 PDT 2022","Tue Sep 27 22:39:57 PDT 2022","Fri Sep 30 22:39:57 PDT 2022","","","","319","0% (0/0)","0% (0/0)","0% (0/0)","2019-04-05 13:01:06+00:00","1114150973243523073","Our LGBTQ Youth Leader, Beth was on @blabers on @BBCNorthampton Monday talking about being non-binary. Have a listen between 11mins and 28mins  #TDoV #transdayofvisibility #LGBTQ  https://t.co/oSw8XFr3FQ","true","false","false","false","true","false"
"38O9DZ0A7FAMSA01JKK73KXVOPT622","30AWZEBKTGEK3MDP0IW6FH1UGWKACF","what is the tweet post's opinion about LGBTQ movements","Based on the following social media post, answer whether the author supports LGBTQ movements","tweets, classification, lgbtq, social media","$0.15","Tue Sep 27 22:33:55 PDT 2022","3","BatchId:4875763;OriginalHitTemplateId:928390828;","3600","259200","Tue Oct 04 22:33:55 PDT 2022","","","3G5F9DBFO3KE9AGETF0OQ0FL4WQHVV","A15YEJ99MK9R66","Submitted","Tue Sep 27 22:34:14 PDT 2022","Tue Sep 27 22:43:39 PDT 2022","Fri Sep 30 22:43:39 PDT 2022","","","","565","0% (0/0)","0% (0/0)","0% (0/0)","2019-04-17 18:12:37+00:00","1118578022549008389","@ScottTurd @kat_blaque Was I trying to bother her? No, I tried to engage on a point about her thread.   I didn't even misgender her.","false","true","false","false","true","false"
"38O9DZ0A7FAMSA01JKK73KXVOPT622","30AWZEBKTGEK3MDP0IW6FH1UGWKACF","what is the tweet post's opinion about LGBTQ movements","Based on the following social media post, answer whether the author supports LGBTQ movements","tweets, classification, lgbtq, social media","$0.15","Tue Sep 27 22:33:55 PDT 2022","3","BatchId:4875763;OriginalHitTemplateId:928390828;","3600","259200","Tue Oct 04 22:33:55 PDT 2022","","","3W92K5RLW842THWJSDZF13CVZNZ5V2","A3HKZTDVORNEZ","Submitted","Tue Sep 27 22:34:08 PDT 2022","Tue Sep 27 22:59:10 PDT 2022","Fri Sep 30 22:59:10 PDT 2022","","","","1502","0% (0/0)","0% (0/0)","0% (0/0)","2019-04-17 18:12:37+00:00","1118578022549008389","@ScottTurd @kat_blaque Was I trying to bother her? No, I tried to engage on a point about her thread.   I didn't even misgender her.","true","false","false","true","false","false"
"38O9DZ0A7FAMSA01JKK73KXVOPT622","30AWZEBKTGEK3MDP0IW6FH1UGWKACF","what is the tweet post's opinion about LGBTQ movements","Based on the following social media post, answer whether the author supports LGBTQ movements","tweets, classification, lgbtq, social media","$0.15","Tue Sep 27 22:33:55 PDT 2022","3","BatchId:4875763;OriginalHitTemplateId:928390828;","3600","259200","Tue Oct 04 22:33:55 PDT 2022","","","3SB4CE2TJ9IR3CDVNOREXZP27C8AXG","A48EUSNJ5PQQF","Submitted","Tue Sep 27 22:34:07 PDT 2022","Tue Sep 27 23:19:20 PDT 2022","Fri Sep 30 23:19:20 PDT 2022","","","","2713","0% (0/0)","0% (0/0)","0% (0/0)","2019-04-17 18:12:37+00:00","1118578022549008389","@ScottTurd @kat_blaque Was I trying to bother her? No, I tried to engage on a point about her thread.   I didn't even misgender her.","false","false","true","true","false","false"
"3P7RGTLO7R0IWSGUY37NJLLB185AKI","30AWZEBKTGEK3MDP0IW6FH1UGWKACF","what is the tweet post's opinion about LGBTQ movements","Based on the following social media post, answer whether the author supports LGBTQ movements","tweets, classification, lgbtq, social media","$0.15","Tue Sep 27 22:33:55 PDT 2022","3","BatchId:4875763;OriginalHitTemplateId:928390828;","3600","259200","Tue Oct 04 22:33:55 PDT 2022","","","3VAR3R6G13OQQF6OPZK4IVSE5K38O5","A3BQC60YSPLALW","Submitted","Tue Sep 27 22:34:31 PDT 2022","Tue Sep 27 22:53:26 PDT 2022","Fri Sep 30 22:53:26 PDT 2022","","","","1135","0% (0/0)","0% (0/0)","0% (0/0)","2019-04-21 09:28:40+00:00","1119895716392882176","These are both proud He/Him transwomen. @ me, idgaf https://t.co/ndynuZKlhe","true","false","false","false","true","false"
"3P7RGTLO7R0IWSGUY37NJLLB185AKI","30AWZEBKTGEK3MDP0IW6FH1UGWKACF","what is the tweet post's opinion about LGBTQ movements","Based on the following social media post, answer whether the author supports LGBTQ movements","tweets, classification, lgbtq, social media","$0.15","Tue Sep 27 22:33:55 PDT 2022","3","BatchId:4875763;OriginalHitTemplateId:928390828;","3600","259200","Tue Oct 04 22:33:55 PDT 2022","","","3RJSC4XJ1EHM0GV3PGBQGAM55RM055","A48EUSNJ5PQQF","Submitted","Tue Sep 27 22:34:01 PDT 2022","Tue Sep 27 22:57:45 PDT 2022","Fri Sep 30 22:57:45 PDT 2022","","","","1424","0% (0/0)","0% (0/0)","0% (0/0)","2019-04-21 09:28:40+00:00","1119895716392882176","These are both proud He/Him transwomen. @ me, idgaf https://t.co/ndynuZKlhe","false","false","true","false","false","true"
"3P7RGTLO7R0IWSGUY37NJLLB185AKI","30AWZEBKTGEK3MDP0IW6FH1UGWKACF","what is the tweet post's opinion about LGBTQ movements","Based on the following social media post, answer whether the author supports LGBTQ movements","tweets, classification, lgbtq, social media","$0.15","Tue Sep 27 22:33:55 PDT 2022","3","BatchId:4875763;OriginalHitTemplateId:928390828;","3600","259200","Tue Oct 04 22:33:55 PDT 2022","","","35LDD5557ORMLDNDL82UGWC05KIKML","APEB5ERGCYP6D","Submitted","Tue Sep 27 22:34:31 PDT 2022","Tue Sep 27 23:06:12 PDT 2022","Fri Sep 30 23:06:12 PDT 2022","","","","1901","0% (0/0)","0% (0/0)","0% (0/0)","2019-04-21 09:28:40+00:00","1119895716392882176","These are both proud He/Him transwomen. @ me, idgaf https://t.co/ndynuZKlhe","false","false","true","false","false","true"
"3UQ1LLR27NVTGYYCJ3JOYLYQQ8AALL","30AWZEBKTGEK3MDP0IW6FH1UGWKACF","what is the tweet post's opinion about LGBTQ movements","Based on the following social media post, answer whether the author supports LGBTQ movements","tweets, classification, lgbtq, social media","$0.15","Tue Sep 27 22:33:55 PDT 2022","3","BatchId:4875763;OriginalHitTemplateId:928390828;","3600","259200","Tue Oct 04 22:33:55 PDT 2022","","","3DEL4X4ELK8SZUBY3U5U0L79A3BYXE","A1XQXZQCNDYYC5","Submitted","Tue Sep 27 22:36:35 PDT 2022","Tue Sep 27 22:58:32 PDT 2022","Fri Sep 30 22:58:32 PDT 2022","","","","1317","0% (0/0)","0% (0/0)","0% (0/0)","2019-04-10 19:36:47+00:00","1116062489131671552","homophobic that got s8 starts when i'm in new york","false","false","true","false","false","true"
"3UQ1LLR27NVTGYYCJ3JOYLYQQ8AALL","30AWZEBKTGEK3MDP0IW6FH1UGWKACF","what is the tweet post's opinion about LGBTQ movements","Based on the following social media post, answer whether the author supports LGBTQ movements","tweets, classification, lgbtq, social media","$0.15","Tue Sep 27 22:33:55 PDT 2022","3","BatchId:4875763;OriginalHitTemplateId:928390828;","3600","259200","Tue Oct 04 22:33:55 PDT 2022","","","37UQDCYH6BIHGLA2G6ECZNQRQTUV77","AHXHM1PQTRWIQ","Submitted","Tue Sep 27 22:34:36 PDT 2022","Tue Sep 27 22:39:32 PDT 2022","Fri Sep 30 22:39:32 PDT 2022","","","","296","0% (0/0)","0% (0/0)","0% (0/0)","2019-04-10 19:36:47+00:00","1116062489131671552","homophobic that got s8 starts when i'm in new york","false","false","true","false","true","false"
"3UQ1LLR27NVTGYYCJ3JOYLYQQ8AALL","30AWZEBKTGEK3MDP0IW6FH1UGWKACF","what is the tweet post's opinion about LGBTQ movements","Based on the following social media post, answer whether the author supports LGBTQ movements","tweets, classification, lgbtq, social media","$0.15","Tue Sep 27 22:33:55 PDT 2022","3","BatchId:4875763;OriginalHitTemplateId:928390828;","3600","259200","Tue Oct 04 22:33:55 PDT 2022","","","39ASUFLU6BUUTPU73TT0TIFTSR6EXF","APEB5ERGCYP6D","Submitted","Tue Sep 27 22:34:03 PDT 2022","Tue Sep 27 23:04:00 PDT 2022","Fri Sep 30 23:04:00 PDT 2022","","","","1797","0% (0/0)","0% (0/0)","0% (0/0)","2019-04-10 19:36:47+00:00","1116062489131671552","homophobic that got s8 starts when i'm in new york","false","false","true","false","false","true"
"3L55D8AUGNK19C29MW45YOQAZQZCYH","30AWZEBKTGEK3MDP0IW6FH1UGWKACF","what is the tweet post's opinion about LGBTQ movements","Based on the following social media post, answer whether the author supports LGBTQ movements","tweets, classification, lgbtq, social media","$0.15","Tue Sep 27 22:33:55 PDT 2022","3","BatchId:4875763;OriginalHitTemplateId:928390828;","3600","259200","Tue Oct 04 22:33:55 PDT 2022","","","3G5W44VEUL5MT3RRA54Z3RS39Y6KGD","A1E77HZO63E334","Submitted","Tue Sep 27 22:34:26 PDT 2022","Tue Sep 27 22:35:44 PDT 2022","Fri Sep 30 22:35:44 PDT 2022","","","","78","0% (0/0)","0% (0/0)","0% (0/0)","2019-04-16 14:11:32+00:00","1118154963639787520","In an ideal world conservatives like. Stop regressing and actually overturn their party and platform to dismantle racism and homophobia from it but then I remember most of their other ideals are dependent on those.","true","false","false","true","false","false"
"3L55D8AUGNK19C29MW45YOQAZQZCYH","30AWZEBKTGEK3MDP0IW6FH1UGWKACF","what is the tweet post's opinion about LGBTQ movements","Based on the following social media post, answer whether the author supports LGBTQ movements","tweets, classification, lgbtq, social media","$0.15","Tue Sep 27 22:33:55 PDT 2022","3","BatchId:4875763;OriginalHitTemplateId:928390828;","3600","259200","Tue Oct 04 22:33:55 PDT 2022","","","3DH6GAKTYCCH4PBD4CTFX6NKI39YZB","A3LYKC6UUYWBNW","Submitted","Tue Sep 27 22:35:23 PDT 2022","Tue Sep 27 22:36:11 PDT 2022","Fri Sep 30 22:36:11 PDT 2022","","","","48","0% (0/0)","0% (0/0)","0% (0/0)","2019-04-16 14:11:32+00:00","1118154963639787520","In an ideal world conservatives like. Stop regressing and actually overturn their party and platform to dismantle racism and homophobia from it but then I remember most of their other ideals are dependent on those.","true","false","false","true","false","false"
"3L55D8AUGNK19C29MW45YOQAZQZCYH","30AWZEBKTGEK3MDP0IW6FH1UGWKACF","what is the tweet post's opinion about LGBTQ movements","Based on the following social media post, answer whether the author supports LGBTQ movements","tweets, classification, lgbtq, social media","$0.15","Tue Sep 27 22:33:55 PDT 2022","3","BatchId:4875763;OriginalHitTemplateId:928390828;","3600","259200","Tue Oct 04 22:33:55 PDT 2022","","","3DQQ64TANU8J1GE722DPLB0QXW2PWI","APQHXHEJ7HLT9","Submitted","Tue Sep 27 22:34:59 PDT 2022","Tue Sep 27 22:36:17 PDT 2022","Fri Sep 30 22:36:17 PDT 2022","","","","78","0% (0/0)","0% (0/0)","0% (0/0)","2019-04-16 14:11:32+00:00","1118154963639787520","In an ideal world conservatives like. Stop regressing and actually overturn their party and platform to dismantle racism and homophobia from it but then I remember most of their other ideals are dependent on those.","true","false","false","true","false","false"
"3Q2T3FD0P0VD2VHCA05TBQZ9K383MK","30AWZEBKTGEK3MDP0IW6FH1UGWKACF","what is the tweet post's opinion about LGBTQ movements","Based on the following social media post, answer whether the author supports LGBTQ movements","tweets, classification, lgbtq, social media","$0.15","Tue Sep 27 22:33:55 PDT 2022","3","BatchId:4875763;OriginalHitTemplateId:928390828;","3600","259200","Tue Oct 04 22:33:55 PDT 2022","","","3XC1O3LBO691IEVFF5F7HAK7OSJLTQ","A1XCX1KI3XRPRZ","Submitted","Tue Sep 27 22:35:22 PDT 2022","Tue Sep 27 22:41:09 PDT 2022","Fri Sep 30 22:41:09 PDT 2022","","","","347","0% (0/0)","0% (0/0)","0% (0/0)","2019-04-12 22:37:36+00:00","1116832766769815552","Great, now we have to deal with homophobia and gay bashing? Fuck you scumbag.","true","false","false","true","false","false"
"3Q2T3FD0P0VD2VHCA05TBQZ9K383MK","30AWZEBKTGEK3MDP0IW6FH1UGWKACF","what is the tweet post's opinion about LGBTQ movements","Based on the following social media post, answer whether the author supports LGBTQ movements","tweets, classification, lgbtq, social media","$0.15","Tue Sep 27 22:33:55 PDT 2022","3","BatchId:4875763;OriginalHitTemplateId:928390828;","3600","259200","Tue Oct 04 22:33:55 PDT 2022","","","3FIJLY1B68RHQUSCCD3PHNEQ2TCFPA","A30E84UP0G7KJA","Submitted","Tue Sep 27 22:34:37 PDT 2022","Tue Sep 27 23:00:22 PDT 2022","Fri Sep 30 23:00:22 PDT 2022","","","","1545","0% (0/0)","0% (0/0)","0% (0/0)","2019-04-12 22:37:36+00:00","1116832766769815552","Great, now we have to deal with homophobia and gay bashing? Fuck you scumbag.","false","true","false","false","true","false"
"3Q2T3FD0P0VD2VHCA05TBQZ9K383MK","30AWZEBKTGEK3MDP0IW6FH1UGWKACF","what is the tweet post's opinion about LGBTQ movements","Based on the following social media post, answer whether the author supports LGBTQ movements","tweets, classification, lgbtq, social media","$0.15","Tue Sep 27 22:33:55 PDT 2022","3","BatchId:4875763;OriginalHitTemplateId:928390828;","3600","259200","Tue Oct 04 22:33:55 PDT 2022","","","34J10VATJTLM0XVHDYOZKPHSNHQIQV","APQHXHEJ7HLT9","Submitted","Tue Sep 27 22:34:38 PDT 2022","Tue Sep 27 22:35:52 PDT 2022","Fri Sep 30 22:35:52 PDT 2022","","","","74","0% (0/0)","0% (0/0)","0% (0/0)","2019-04-12 22:37:36+00:00","1116832766769815552","Great, now we have to deal with homophobia and gay bashing? Fuck you scumbag.","true","false","false","true","false","false"
"3G4VVJO6QC3PJWMWNMPK9GA60U5KP8","30AWZEBKTGEK3MDP0IW6FH1UGWKACF","what is the tweet post's opinion about LGBTQ movements","Based on the following social media post, answer whether the author supports LGBTQ movements","tweets, classification, lgbtq, social media","$0.15","Tue Sep 27 22:33:55 PDT 2022","3","BatchId:4875763;OriginalHitTemplateId:928390828;","3600","259200","Tue Oct 04 22:33:55 PDT 2022","","","3GFK2QRXXN4F86WOIN4BN5V96W15WC","A3HKZTDVORNEZ","Submitted","Tue Sep 27 22:34:09 PDT 2022","Tue Sep 27 22:59:45 PDT 2022","Fri Sep 30 22:59:45 PDT 2022","","","","1536","0% (0/0)","0% (0/0)","0% (0/0)","2019-04-08 02:19:43+00:00","1115076727019991040","Wow. Im RWing . Charles Adler. Its because he is making clear who @jkenney really is. Maybe there is hope Alberta will make the right decision. #lgbtq #alpoli","false","false","true","true","false","false"
"3G4VVJO6QC3PJWMWNMPK9GA60U5KP8","30AWZEBKTGEK3MDP0IW6FH1UGWKACF","what is the tweet post's opinion about LGBTQ movements","Based on the following social media post, answer whether the author supports LGBTQ movements","tweets, classification, lgbtq, social media","$0.15","Tue Sep 27 22:33:55 PDT 2022","3","BatchId:4875763;OriginalHitTemplateId:928390828;","3600","259200","Tue Oct 04 22:33:55 PDT 2022","","","3YJ6NA41JP3XVWE8V3UAWL6IV0TJPH","ADCO9J1CKN0P9","Submitted","Tue Sep 27 22:35:10 PDT 2022","Tue Sep 27 22:36:22 PDT 2022","Fri Sep 30 22:36:22 PDT 2022","","","","72","0% (0/0)","0% (0/0)","0% (0/0)","2019-04-08 02:19:43+00:00","1115076727019991040","Wow. Im RWing . Charles Adler. Its because he is making clear who @jkenney really is. Maybe there is hope Alberta will make the right decision. #lgbtq #alpoli","false","false","true","true","false","false"
